filepath,label,generator
data/fake_images/fake_image_2496.png,fake,Kandinsky
data/fake_images/fake_image_4897.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_4914.png,fake,Realistic_Stock_Photo
data/real_images/real_image_10337.jpg,real,real
data/fake_images/fake_image_4793.png,fake,PixArt_Sigma
data/fake_images/fake_image_3757.png,fake,Lumina
data/real_images/real_image_11132.jpg,real,real
data/real_images/real_image_7697.jpg,real,real
data/real_images/real_image_54.jpg,real,real
data/real_images/real_image_4636.jpg,real,real
data/real_images/real_image_10431.jpg,real,real
data/real_images/real_image_12190.jpg,real,real
data/real_images/real_image_1114.jpg,real,real
data/real_images/real_image_12029.jpg,real,real
data/real_images/real_image_10483.jpg,real,real
data/real_images/real_image_1198.jpg,real,real
data/real_images/real_image_7916.jpg,real,real
data/real_images/real_image_12972.jpg,real,real
data/fake_images/fake_image_6806.png,fake,SDXL_Lightning
data/real_images/real_image_3584.jpg,real,real
data/real_images/real_image_5161.jpg,real,real
data/fake_images/fake_image_3198.png,fake,LCM_SDXL
data/fake_images/fake_image_6489.png,fake,SDXL
data/real_images/real_image_3087.jpg,real,real
data/fake_images/fake_image_6482.png,fake,SDXL
data/real_images/real_image_5726.jpg,real,real
data/fake_images/fake_image_6070.png,fake,SD_Cascade
data/real_images/real_image_12008.jpg,real,real
data/fake_images/fake_image_3322.png,fake,LCM_SSD_1B
data/real_images/real_image_6177.jpg,real,real
data/real_images/real_image_3091.jpg,real,real
data/real_images/real_image_3546.jpg,real,real
data/real_images/real_image_11449.jpg,real,real
data/fake_images/fake_image_4434.png,fake,PixArt_Alpha
data/real_images/real_image_11000.jpg,real,real
data/real_images/real_image_660.jpg,real,real
data/fake_images/fake_image_2422.png,fake,Kandinsky
data/real_images/real_image_5550.jpg,real,real
data/fake_images/fake_image_1027.png,fake,Flash_SDXL
data/fake_images/fake_image_1990.png,fake,IF
data/fake_images/fake_image_5685.png,fake,SD_2.1
data/real_images/real_image_9293.jpg,real,real
data/fake_images/fake_image_83.png,fake,Flash_PixArt
data/real_images/real_image_2301.jpg,real,real
data/fake_images/fake_image_334.png,fake,Flash_SD3
data/fake_images/fake_image_515.png,fake,Flash_SD3
data/real_images/real_image_1578.jpg,real,real
data/real_images/real_image_1233.jpg,real,real
data/real_images/real_image_5361.jpg,real,real
data/fake_images/fake_image_2383.png,fake,JuggernautXL
data/fake_images/fake_image_2312.png,fake,JuggernautXL
data/real_images/real_image_4211.jpg,real,real
data/real_images/real_image_12593.jpg,real,real
data/real_images/real_image_10330.jpg,real,real
data/fake_images/fake_image_4559.png,fake,PixArt_Sigma
data/real_images/real_image_12978.jpg,real,real
data/real_images/real_image_8826.jpg,real,real
data/fake_images/fake_image_5675.png,fake,SD_2.1
data/real_images/real_image_10703.jpg,real,real
data/real_images/real_image_12522.jpg,real,real
data/real_images/real_image_2572.jpg,real,real
data/fake_images/fake_image_130.png,fake,Flash_PixArt
data/real_images/real_image_8726.jpg,real,real
data/real_images/real_image_6872.jpg,real,real
data/real_images/real_image_7547.jpg,real,real
data/fake_images/fake_image_6462.png,fake,SDXL
data/fake_images/fake_image_5595.png,fake,SD_2.1
data/real_images/real_image_4966.jpg,real,real
data/fake_images/fake_image_1992.png,fake,IF
data/real_images/real_image_8569.jpg,real,real
data/fake_images/fake_image_6724.png,fake,SDXL_Lightning
data/fake_images/fake_image_1834.png,fake,IF
data/fake_images/fake_image_3117.png,fake,LCM_SDXL
data/fake_images/fake_image_5222.png,fake,SD_1.5
data/real_images/real_image_4891.jpg,real,real
data/fake_images/fake_image_5243.png,fake,SD_1.5
data/real_images/real_image_5867.jpg,real,real
data/real_images/real_image_6504.jpg,real,real
data/real_images/real_image_11226.jpg,real,real
data/real_images/real_image_1766.jpg,real,real
data/real_images/real_image_3016.jpg,real,real
data/fake_images/fake_image_4860.png,fake,Realistic_Stock_Photo
data/real_images/real_image_5394.jpg,real,real
data/real_images/real_image_4955.jpg,real,real
data/fake_images/fake_image_702.png,fake,Flash_SD
data/fake_images/fake_image_1793.png,fake,Hyper_SD
data/real_images/real_image_11592.jpg,real,real
data/real_images/real_image_9028.jpg,real,real
data/real_images/real_image_2483.jpg,real,real
data/real_images/real_image_2339.jpg,real,real
data/fake_images/fake_image_3071.png,fake,LCM_SDXL
data/real_images/real_image_6364.jpg,real,real
data/real_images/real_image_10127.jpg,real,real
data/real_images/real_image_5688.jpg,real,real
data/fake_images/fake_image_4385.png,fake,PixArt_Alpha
data/real_images/real_image_3547.jpg,real,real
data/real_images/real_image_8982.jpg,real,real
data/fake_images/fake_image_6402.png,fake,SDXL
data/real_images/real_image_12986.jpg,real,real
data/real_images/real_image_6399.jpg,real,real
data/real_images/real_image_8712.jpg,real,real
data/real_images/real_image_1740.jpg,real,real
data/real_images/real_image_10781.jpg,real,real
data/fake_images/fake_image_1138.png,fake,Flash_SDXL
data/real_images/real_image_281.jpg,real,real
data/real_images/real_image_5112.jpg,real,real
data/fake_images/fake_image_65.png,fake,Flash_PixArt
data/real_images/real_image_10383.jpg,real,real
data/fake_images/fake_image_5047.png,fake,Realistic_Stock_Photo
data/real_images/real_image_13096.jpg,real,real
data/fake_images/fake_image_4621.png,fake,PixArt_Sigma
data/real_images/real_image_12088.jpg,real,real
data/real_images/real_image_3363.jpg,real,real
data/real_images/real_image_10948.jpg,real,real
data/fake_images/fake_image_5825.png,fake,SD_3
data/fake_images/fake_image_208.png,fake,Flash_PixArt
data/real_images/real_image_2505.jpg,real,real
data/fake_images/fake_image_7423.png,fake,SSD_1B
data/fake_images/fake_image_1149.png,fake,Flash_SDXL
data/real_images/real_image_3320.jpg,real,real
data/real_images/real_image_815.jpg,real,real
data/real_images/real_image_12.jpg,real,real
data/real_images/real_image_11177.jpg,real,real
data/real_images/real_image_2731.jpg,real,real
data/real_images/real_image_11519.jpg,real,real
data/real_images/real_image_11380.jpg,real,real
data/real_images/real_image_13114.jpg,real,real
data/fake_images/fake_image_2962.png,fake,Kolors
data/real_images/real_image_3136.jpg,real,real
data/fake_images/fake_image_488.png,fake,Flash_SD3
data/fake_images/fake_image_3456.png,fake,LCM_SSD_1B
data/fake_images/fake_image_5100.png,fake,Realistic_Stock_Photo
data/real_images/real_image_6537.jpg,real,real
data/real_images/real_image_1304.jpg,real,real
data/fake_images/fake_image_6585.png,fake,SDXL
data/real_images/real_image_7254.jpg,real,real
data/fake_images/fake_image_1734.png,fake,Hyper_SD
data/fake_images/fake_image_1817.png,fake,IF
data/fake_images/fake_image_475.png,fake,Flash_SD3
data/real_images/real_image_3866.jpg,real,real
data/real_images/real_image_1391.jpg,real,real
data/real_images/real_image_3683.jpg,real,real
data/real_images/real_image_11997.jpg,real,real
data/real_images/real_image_5489.jpg,real,real
data/fake_images/fake_image_5314.png,fake,SD_1.5
data/real_images/real_image_1535.jpg,real,real
data/real_images/real_image_10924.jpg,real,real
data/fake_images/fake_image_1043.png,fake,Flash_SDXL
data/real_images/real_image_2942.jpg,real,real
data/real_images/real_image_1911.jpg,real,real
data/real_images/real_image_4305.jpg,real,real
data/real_images/real_image_2976.jpg,real,real
data/fake_images/fake_image_2051.png,fake,IF
data/real_images/real_image_6230.jpg,real,real
data/real_images/real_image_8540.jpg,real,real
data/real_images/real_image_6715.jpg,real,real
data/real_images/real_image_8481.jpg,real,real
data/real_images/real_image_10896.jpg,real,real
data/real_images/real_image_7767.jpg,real,real
data/fake_images/fake_image_3725.png,fake,Lumina
data/real_images/real_image_12576.jpg,real,real
data/real_images/real_image_6655.jpg,real,real
data/fake_images/fake_image_3167.png,fake,LCM_SDXL
data/fake_images/fake_image_6824.png,fake,SDXL_Lightning
data/fake_images/fake_image_6312.png,fake,SDXL
data/real_images/real_image_435.jpg,real,real
data/real_images/real_image_3288.jpg,real,real
data/real_images/real_image_12134.jpg,real,real
data/real_images/real_image_1247.jpg,real,real
data/real_images/real_image_12775.jpg,real,real
data/real_images/real_image_4121.jpg,real,real
data/real_images/real_image_5729.jpg,real,real
data/real_images/real_image_5326.jpg,real,real
data/real_images/real_image_1186.jpg,real,real
data/real_images/real_image_8672.jpg,real,real
data/fake_images/fake_image_1949.png,fake,IF
data/fake_images/fake_image_773.png,fake,Flash_SD
data/real_images/real_image_4927.jpg,real,real
data/fake_images/fake_image_888.png,fake,Flash_SD
data/real_images/real_image_4234.jpg,real,real
data/real_images/real_image_6653.jpg,real,real
data/real_images/real_image_8267.jpg,real,real
data/real_images/real_image_1702.jpg,real,real
data/real_images/real_image_4017.jpg,real,real
data/fake_images/fake_image_2745.png,fake,Kolors
data/real_images/real_image_5097.jpg,real,real
data/fake_images/fake_image_3068.png,fake,LCM_SDXL
data/fake_images/fake_image_5169.png,fake,SD_1.5
data/fake_images/fake_image_4705.png,fake,PixArt_Sigma
data/fake_images/fake_image_1798.png,fake,Hyper_SD
data/fake_images/fake_image_4911.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_3250.png,fake,LCM_SDXL
data/fake_images/fake_image_14.png,fake,Flash_PixArt
data/real_images/real_image_12935.jpg,real,real
data/real_images/real_image_12315.jpg,real,real
data/real_images/real_image_11033.jpg,real,real
data/real_images/real_image_8699.jpg,real,real
data/fake_images/fake_image_3390.png,fake,LCM_SSD_1B
data/real_images/real_image_7063.jpg,real,real
data/fake_images/fake_image_3876.png,fake,Lumina
data/real_images/real_image_6828.jpg,real,real
data/real_images/real_image_3982.jpg,real,real
data/real_images/real_image_10874.jpg,real,real
data/real_images/real_image_9234.jpg,real,real
data/real_images/real_image_6051.jpg,real,real
data/real_images/real_image_13004.jpg,real,real
data/real_images/real_image_1399.jpg,real,real
data/real_images/real_image_1999.jpg,real,real
data/real_images/real_image_8187.jpg,real,real
data/real_images/real_image_2997.jpg,real,real
data/real_images/real_image_10033.jpg,real,real
data/real_images/real_image_8751.jpg,real,real
data/fake_images/fake_image_3897.png,fake,Lumina
data/real_images/real_image_5994.jpg,real,real
data/real_images/real_image_5025.jpg,real,real
data/real_images/real_image_2600.jpg,real,real
data/real_images/real_image_10611.jpg,real,real
data/real_images/real_image_9755.jpg,real,real
data/real_images/real_image_13076.jpg,real,real
data/real_images/real_image_3050.jpg,real,real
data/real_images/real_image_10676.jpg,real,real
data/real_images/real_image_8459.jpg,real,real
data/real_images/real_image_4993.jpg,real,real
data/real_images/real_image_7203.jpg,real,real
data/fake_images/fake_image_4966.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_3266.png,fake,LCM_SDXL
data/real_images/real_image_9043.jpg,real,real
data/fake_images/fake_image_6291.png,fake,SD_Cascade
data/real_images/real_image_12591.jpg,real,real
data/real_images/real_image_508.jpg,real,real
data/real_images/real_image_8486.jpg,real,real
data/fake_images/fake_image_4363.png,fake,PixArt_Alpha
data/real_images/real_image_4446.jpg,real,real
data/real_images/real_image_2145.jpg,real,real
data/real_images/real_image_5805.jpg,real,real
data/real_images/real_image_11271.jpg,real,real
data/real_images/real_image_4521.jpg,real,real
data/real_images/real_image_10443.jpg,real,real
data/real_images/real_image_11749.jpg,real,real
data/real_images/real_image_3367.jpg,real,real
data/real_images/real_image_8995.jpg,real,real
data/real_images/real_image_4903.jpg,real,real
data/fake_images/fake_image_143.png,fake,Flash_PixArt
data/fake_images/fake_image_6429.png,fake,SDXL
data/real_images/real_image_669.jpg,real,real
data/real_images/real_image_7752.jpg,real,real
data/fake_images/fake_image_7354.png,fake,SSD_1B
data/real_images/real_image_5435.jpg,real,real
data/real_images/real_image_12369.jpg,real,real
data/real_images/real_image_8317.jpg,real,real
data/real_images/real_image_6262.jpg,real,real
data/real_images/real_image_7628.jpg,real,real
data/real_images/real_image_12488.jpg,real,real
data/real_images/real_image_12059.jpg,real,real
data/real_images/real_image_9570.jpg,real,real
data/fake_images/fake_image_6148.png,fake,SD_Cascade
data/real_images/real_image_10311.jpg,real,real
data/fake_images/fake_image_6472.png,fake,SDXL
data/real_images/real_image_1687.jpg,real,real
data/real_images/real_image_10559.jpg,real,real
data/real_images/real_image_9217.jpg,real,real
data/real_images/real_image_864.jpg,real,real
data/fake_images/fake_image_7294.png,fake,SSD_1B
data/fake_images/fake_image_2497.png,fake,Kandinsky
data/fake_images/fake_image_5863.png,fake,SD_3
data/fake_images/fake_image_2211.png,fake,JuggernautXL
data/fake_images/fake_image_5823.png,fake,SD_3
data/fake_images/fake_image_5639.png,fake,SD_2.1
data/real_images/real_image_10164.jpg,real,real
data/real_images/real_image_1217.jpg,real,real
data/real_images/real_image_1238.jpg,real,real
data/real_images/real_image_12090.jpg,real,real
data/fake_images/fake_image_782.png,fake,Flash_SD
data/real_images/real_image_2765.jpg,real,real
data/fake_images/fake_image_886.png,fake,Flash_SD
data/fake_images/fake_image_1049.png,fake,Flash_SDXL
data/real_images/real_image_7795.jpg,real,real
data/real_images/real_image_12664.jpg,real,real
data/real_images/real_image_3345.jpg,real,real
data/real_images/real_image_1644.jpg,real,real
data/fake_images/fake_image_165.png,fake,Flash_PixArt
data/fake_images/fake_image_6316.png,fake,SDXL
data/fake_images/fake_image_3702.png,fake,Lumina
data/real_images/real_image_903.jpg,real,real
data/real_images/real_image_3383.jpg,real,real
data/real_images/real_image_1954.jpg,real,real
data/real_images/real_image_8700.jpg,real,real
data/real_images/real_image_6480.jpg,real,real
data/fake_images/fake_image_5031.png,fake,Realistic_Stock_Photo
data/real_images/real_image_5534.jpg,real,real
data/real_images/real_image_10881.jpg,real,real
data/fake_images/fake_image_6317.png,fake,SDXL
data/real_images/real_image_3077.jpg,real,real
data/real_images/real_image_10897.jpg,real,real
data/real_images/real_image_12735.jpg,real,real
data/real_images/real_image_2791.jpg,real,real
data/real_images/real_image_8823.jpg,real,real
data/real_images/real_image_4958.jpg,real,real
data/real_images/real_image_5221.jpg,real,real
data/fake_images/fake_image_3436.png,fake,LCM_SSD_1B
data/fake_images/fake_image_2302.png,fake,JuggernautXL
data/fake_images/fake_image_3824.png,fake,Lumina
data/real_images/real_image_12245.jpg,real,real
data/real_images/real_image_5706.jpg,real,real
data/real_images/real_image_11346.jpg,real,real
data/real_images/real_image_9256.jpg,real,real
data/real_images/real_image_4953.jpg,real,real
data/real_images/real_image_11543.jpg,real,real
data/fake_images/fake_image_3202.png,fake,LCM_SDXL
data/real_images/real_image_8214.jpg,real,real
data/real_images/real_image_309.jpg,real,real
data/real_images/real_image_7246.jpg,real,real
data/real_images/real_image_8749.jpg,real,real
data/real_images/real_image_11567.jpg,real,real
data/real_images/real_image_174.jpg,real,real
data/fake_images/fake_image_3758.png,fake,Lumina
data/fake_images/fake_image_5404.png,fake,SD_2.1
data/real_images/real_image_6295.jpg,real,real
data/real_images/real_image_10247.jpg,real,real
data/fake_images/fake_image_3029.png,fake,LCM_SDXL
data/real_images/real_image_7033.jpg,real,real
data/real_images/real_image_10784.jpg,real,real
data/fake_images/fake_image_6586.png,fake,SDXL
data/fake_images/fake_image_327.png,fake,Flash_SD3
data/real_images/real_image_1869.jpg,real,real
data/real_images/real_image_5063.jpg,real,real
data/real_images/real_image_1026.jpg,real,real
data/real_images/real_image_12545.jpg,real,real
data/fake_images/fake_image_5324.png,fake,SD_1.5
data/fake_images/fake_image_2305.png,fake,JuggernautXL
data/real_images/real_image_925.jpg,real,real
data/real_images/real_image_3286.jpg,real,real
data/real_images/real_image_6086.jpg,real,real
data/fake_images/fake_image_4243.png,fake,PixArt_Alpha
data/real_images/real_image_9978.jpg,real,real
data/real_images/real_image_3266.jpg,real,real
data/real_images/real_image_11953.jpg,real,real
data/real_images/real_image_11772.jpg,real,real
data/fake_images/fake_image_5590.png,fake,SD_2.1
data/fake_images/fake_image_5339.png,fake,SD_1.5
data/real_images/real_image_6082.jpg,real,real
data/real_images/real_image_12250.jpg,real,real
data/real_images/real_image_10757.jpg,real,real
data/real_images/real_image_11702.jpg,real,real
data/real_images/real_image_4102.jpg,real,real
data/fake_images/fake_image_674.png,fake,Flash_SD
data/fake_images/fake_image_5352.png,fake,SD_1.5
data/real_images/real_image_3126.jpg,real,real
data/real_images/real_image_10476.jpg,real,real
data/real_images/real_image_349.jpg,real,real
data/fake_images/fake_image_781.png,fake,Flash_SD
data/fake_images/fake_image_4978.png,fake,Realistic_Stock_Photo
data/real_images/real_image_3928.jpg,real,real
data/fake_images/fake_image_3690.png,fake,Lumina
data/fake_images/fake_image_6092.png,fake,SD_Cascade
data/real_images/real_image_8280.jpg,real,real
data/real_images/real_image_11695.jpg,real,real
data/fake_images/fake_image_1610.png,fake,Hyper_SD
data/real_images/real_image_5697.jpg,real,real
data/real_images/real_image_507.jpg,real,real
data/real_images/real_image_7444.jpg,real,real
data/real_images/real_image_8663.jpg,real,real
data/real_images/real_image_4792.jpg,real,real
data/real_images/real_image_588.jpg,real,real
data/fake_images/fake_image_6057.png,fake,SD_Cascade
data/real_images/real_image_599.jpg,real,real
data/fake_images/fake_image_4637.png,fake,PixArt_Sigma
data/real_images/real_image_4827.jpg,real,real
data/fake_images/fake_image_3012.png,fake,LCM_SDXL
data/fake_images/fake_image_570.png,fake,Flash_SD3
data/real_images/real_image_2925.jpg,real,real
data/real_images/real_image_7969.jpg,real,real
data/fake_images/fake_image_182.png,fake,Flash_PixArt
data/fake_images/fake_image_51.png,fake,Flash_PixArt
data/real_images/real_image_1280.jpg,real,real
data/real_images/real_image_11596.jpg,real,real
data/real_images/real_image_1252.jpg,real,real
data/fake_images/fake_image_2602.png,fake,Kandinsky
data/real_images/real_image_1893.jpg,real,real
data/real_images/real_image_9094.jpg,real,real
data/real_images/real_image_4586.jpg,real,real
data/real_images/real_image_10430.jpg,real,real
data/real_images/real_image_10754.jpg,real,real
data/real_images/real_image_321.jpg,real,real
data/real_images/real_image_3042.jpg,real,real
data/real_images/real_image_10992.jpg,real,real
data/fake_images/fake_image_5476.png,fake,SD_2.1
data/fake_images/fake_image_1979.png,fake,IF
data/fake_images/fake_image_4282.png,fake,PixArt_Alpha
data/real_images/real_image_12376.jpg,real,real
data/fake_images/fake_image_3170.png,fake,LCM_SDXL
data/fake_images/fake_image_1845.png,fake,IF
data/real_images/real_image_6245.jpg,real,real
data/real_images/real_image_9020.jpg,real,real
data/real_images/real_image_9253.jpg,real,real
data/real_images/real_image_5158.jpg,real,real
data/fake_images/fake_image_3274.png,fake,LCM_SDXL
data/fake_images/fake_image_1781.png,fake,Hyper_SD
data/real_images/real_image_11597.jpg,real,real
data/fake_images/fake_image_5009.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_239.png,fake,Flash_PixArt
data/real_images/real_image_12629.jpg,real,real
data/fake_images/fake_image_5745.png,fake,SD_3
data/fake_images/fake_image_3276.png,fake,LCM_SDXL
data/real_images/real_image_1975.jpg,real,real
data/real_images/real_image_8335.jpg,real,real
data/real_images/real_image_3549.jpg,real,real
data/fake_images/fake_image_4384.png,fake,PixArt_Alpha
data/real_images/real_image_9482.jpg,real,real
data/fake_images/fake_image_2625.png,fake,Kandinsky
data/real_images/real_image_3853.jpg,real,real
data/real_images/real_image_7995.jpg,real,real
data/real_images/real_image_5468.jpg,real,real
data/real_images/real_image_6134.jpg,real,real
data/real_images/real_image_130.jpg,real,real
data/real_images/real_image_8629.jpg,real,real
data/fake_images/fake_image_1878.png,fake,IF
data/fake_images/fake_image_2977.png,fake,Kolors
data/real_images/real_image_9038.jpg,real,real
data/fake_images/fake_image_1885.png,fake,IF
data/real_images/real_image_6552.jpg,real,real
data/fake_images/fake_image_2790.png,fake,Kolors
data/real_images/real_image_1196.jpg,real,real
data/real_images/real_image_3713.jpg,real,real
data/real_images/real_image_4802.jpg,real,real
data/fake_images/fake_image_5395.png,fake,SD_1.5
data/real_images/real_image_12668.jpg,real,real
data/real_images/real_image_11766.jpg,real,real
data/fake_images/fake_image_5473.png,fake,SD_2.1
data/real_images/real_image_9348.jpg,real,real
data/fake_images/fake_image_2348.png,fake,JuggernautXL
data/fake_images/fake_image_1586.png,fake,Hyper_SD
data/fake_images/fake_image_7265.png,fake,SSD_1B
data/real_images/real_image_11135.jpg,real,real
data/real_images/real_image_10574.jpg,real,real
data/fake_images/fake_image_7409.png,fake,SSD_1B
data/fake_images/fake_image_6417.png,fake,SDXL
data/fake_images/fake_image_7453.png,fake,SSD_1B
data/real_images/real_image_6366.jpg,real,real
data/real_images/real_image_3012.jpg,real,real
data/fake_images/fake_image_379.png,fake,Flash_SD3
data/real_images/real_image_11384.jpg,real,real
data/real_images/real_image_9135.jpg,real,real
data/real_images/real_image_9102.jpg,real,real
data/fake_images/fake_image_4309.png,fake,PixArt_Alpha
data/real_images/real_image_8101.jpg,real,real
data/real_images/real_image_2812.jpg,real,real
data/real_images/real_image_11299.jpg,real,real
data/real_images/real_image_5438.jpg,real,real
data/real_images/real_image_5466.jpg,real,real
data/real_images/real_image_548.jpg,real,real
data/real_images/real_image_12778.jpg,real,real
data/real_images/real_image_7816.jpg,real,real
data/fake_images/fake_image_3132.png,fake,LCM_SDXL
data/fake_images/fake_image_492.png,fake,Flash_SD3
data/real_images/real_image_1567.jpg,real,real
data/real_images/real_image_4971.jpg,real,real
data/real_images/real_image_3839.jpg,real,real
data/real_images/real_image_9029.jpg,real,real
data/real_images/real_image_1480.jpg,real,real
data/real_images/real_image_12910.jpg,real,real
data/real_images/real_image_6321.jpg,real,real
data/fake_images/fake_image_6069.png,fake,SD_Cascade
data/real_images/real_image_2328.jpg,real,real
data/fake_images/fake_image_6645.png,fake,SDXL_Lightning
data/fake_images/fake_image_7234.png,fake,SSD_1B
data/real_images/real_image_6515.jpg,real,real
data/real_images/real_image_1166.jpg,real,real
data/fake_images/fake_image_5415.png,fake,SD_2.1
data/real_images/real_image_3109.jpg,real,real
data/fake_images/fake_image_4967.png,fake,Realistic_Stock_Photo
data/real_images/real_image_7125.jpg,real,real
data/fake_images/fake_image_3624.png,fake,Lumina
data/real_images/real_image_12283.jpg,real,real
data/real_images/real_image_1540.jpg,real,real
data/real_images/real_image_8874.jpg,real,real
data/real_images/real_image_5056.jpg,real,real
data/real_images/real_image_12286.jpg,real,real
data/fake_images/fake_image_2087.png,fake,IF
data/real_images/real_image_664.jpg,real,real
data/real_images/real_image_10450.jpg,real,real
data/fake_images/fake_image_6294.png,fake,SD_Cascade
data/real_images/real_image_9242.jpg,real,real
data/real_images/real_image_19.jpg,real,real
data/real_images/real_image_7328.jpg,real,real
data/fake_images/fake_image_5842.png,fake,SD_3
data/real_images/real_image_11250.jpg,real,real
data/real_images/real_image_3436.jpg,real,real
data/real_images/real_image_2730.jpg,real,real
data/real_images/real_image_9305.jpg,real,real
data/real_images/real_image_10986.jpg,real,real
data/real_images/real_image_12112.jpg,real,real
data/real_images/real_image_2607.jpg,real,real
data/real_images/real_image_9404.jpg,real,real
data/fake_images/fake_image_6323.png,fake,SDXL
data/real_images/real_image_6602.jpg,real,real
data/real_images/real_image_2159.jpg,real,real
data/real_images/real_image_10242.jpg,real,real
data/real_images/real_image_8990.jpg,real,real
data/real_images/real_image_1293.jpg,real,real
data/real_images/real_image_2834.jpg,real,real
data/fake_images/fake_image_3874.png,fake,Lumina
data/real_images/real_image_8599.jpg,real,real
data/real_images/real_image_12724.jpg,real,real
data/real_images/real_image_12798.jpg,real,real
data/real_images/real_image_3840.jpg,real,real
data/real_images/real_image_2104.jpg,real,real
data/real_images/real_image_374.jpg,real,real
data/fake_images/fake_image_2940.png,fake,Kolors
data/fake_images/fake_image_2912.png,fake,Kolors
data/fake_images/fake_image_5764.png,fake,SD_3
data/fake_images/fake_image_1534.png,fake,Hyper_SD
data/fake_images/fake_image_370.png,fake,Flash_SD3
data/real_images/real_image_7598.jpg,real,real
data/fake_images/fake_image_5248.png,fake,SD_1.5
data/fake_images/fake_image_2218.png,fake,JuggernautXL
data/real_images/real_image_4879.jpg,real,real
data/real_images/real_image_8192.jpg,real,real
data/real_images/real_image_5265.jpg,real,real
data/real_images/real_image_806.jpg,real,real
data/fake_images/fake_image_395.png,fake,Flash_SD3
data/real_images/real_image_4909.jpg,real,real
data/real_images/real_image_2565.jpg,real,real
data/fake_images/fake_image_1620.png,fake,Hyper_SD
data/real_images/real_image_5234.jpg,real,real
data/real_images/real_image_6405.jpg,real,real
data/real_images/real_image_3710.jpg,real,real
data/fake_images/fake_image_4659.png,fake,PixArt_Sigma
data/real_images/real_image_12380.jpg,real,real
data/fake_images/fake_image_6880.png,fake,SDXL_Lightning
data/fake_images/fake_image_863.png,fake,Flash_SD
data/fake_images/fake_image_2003.png,fake,IF
data/fake_images/fake_image_3719.png,fake,Lumina
data/real_images/real_image_1278.jpg,real,real
data/fake_images/fake_image_1146.png,fake,Flash_SDXL
data/real_images/real_image_2113.jpg,real,real
data/real_images/real_image_8984.jpg,real,real
data/fake_images/fake_image_4502.png,fake,PixArt_Sigma
data/real_images/real_image_668.jpg,real,real
data/fake_images/fake_image_3227.png,fake,LCM_SDXL
data/real_images/real_image_12017.jpg,real,real
data/real_images/real_image_5469.jpg,real,real
data/fake_images/fake_image_2637.png,fake,Kandinsky
data/fake_images/fake_image_5836.png,fake,SD_3
data/fake_images/fake_image_5525.png,fake,SD_2.1
data/fake_images/fake_image_3272.png,fake,LCM_SDXL
data/real_images/real_image_1704.jpg,real,real
data/real_images/real_image_3562.jpg,real,real
data/real_images/real_image_9679.jpg,real,real
data/real_images/real_image_8210.jpg,real,real
data/fake_images/fake_image_1066.png,fake,Flash_SDXL
data/fake_images/fake_image_3688.png,fake,Lumina
data/real_images/real_image_375.jpg,real,real
data/real_images/real_image_2516.jpg,real,real
data/fake_images/fake_image_5348.png,fake,SD_1.5
data/real_images/real_image_6979.jpg,real,real
data/fake_images/fake_image_4757.png,fake,PixArt_Sigma
data/real_images/real_image_312.jpg,real,real
data/real_images/real_image_6750.jpg,real,real
data/real_images/real_image_2345.jpg,real,real
data/real_images/real_image_11248.jpg,real,real
data/real_images/real_image_2114.jpg,real,real
data/real_images/real_image_4708.jpg,real,real
data/fake_images/fake_image_2445.png,fake,Kandinsky
data/real_images/real_image_386.jpg,real,real
data/real_images/real_image_12726.jpg,real,real
data/real_images/real_image_1757.jpg,real,real
data/real_images/real_image_5229.jpg,real,real
data/fake_images/fake_image_3096.png,fake,LCM_SDXL
data/fake_images/fake_image_2317.png,fake,JuggernautXL
data/real_images/real_image_1065.jpg,real,real
data/real_images/real_image_3057.jpg,real,real
data/real_images/real_image_6536.jpg,real,real
data/real_images/real_image_195.jpg,real,real
data/real_images/real_image_1561.jpg,real,real
data/fake_images/fake_image_1720.png,fake,Hyper_SD
data/fake_images/fake_image_800.png,fake,Flash_SD
data/real_images/real_image_2168.jpg,real,real
data/real_images/real_image_1604.jpg,real,real
data/real_images/real_image_11919.jpg,real,real
data/real_images/real_image_6149.jpg,real,real
data/real_images/real_image_3307.jpg,real,real
data/real_images/real_image_5446.jpg,real,real
data/real_images/real_image_8717.jpg,real,real
data/fake_images/fake_image_399.png,fake,Flash_SD3
data/real_images/real_image_12544.jpg,real,real
data/fake_images/fake_image_6274.png,fake,SD_Cascade
data/fake_images/fake_image_6110.png,fake,SD_Cascade
data/real_images/real_image_5267.jpg,real,real
data/real_images/real_image_204.jpg,real,real
data/real_images/real_image_2531.jpg,real,real
data/real_images/real_image_7781.jpg,real,real
data/real_images/real_image_3017.jpg,real,real
data/real_images/real_image_11232.jpg,real,real
data/real_images/real_image_1297.jpg,real,real
data/real_images/real_image_11658.jpg,real,real
data/real_images/real_image_5698.jpg,real,real
data/real_images/real_image_3013.jpg,real,real
data/real_images/real_image_3526.jpg,real,real
data/real_images/real_image_8332.jpg,real,real
data/fake_images/fake_image_2195.png,fake,JuggernautXL
data/fake_images/fake_image_4286.png,fake,PixArt_Alpha
data/fake_images/fake_image_445.png,fake,Flash_SD3
data/real_images/real_image_2193.jpg,real,real
data/real_images/real_image_9908.jpg,real,real
